date,sales,yhat,yhat_lower,yhat_upper
2015-01-30,435899.6719165,518585.151071138,383631.037122356,633902.8793398532
2015-01-31,656205.841844,705976.4877547161,581627.0207962645,827050.0833186156
2015-02-01,815294.475951,765088.6742825713,648950.7500176926,904595.1420574168
2015-02-02,538301.886974,549858.3571466415,426208.8115501736,679231.3740295542
2015-02-03,475249.842928,503240.4356353069,375475.0271092896,633993.01154584
2015-02-04,451923.147059,526462.043067123,391812.9162023306,657321.4810548213
2015-02-05,407491.967944,437025.9152628207,309630.4983519354,564420.591237242
2015-02-06,437147.54517,510736.75675267726,383021.75709195423,646264.5014348147
2015-02-07,599911.594879,695545.8334922013,572762.386470172,816420.6713675783
2015-02-08,622994.231951,752237.5380954507,628719.2776844547,872997.5485740767
2015-02-09,458002.152043,534860.4284394328,410496.955216514,661220.1279257482
2015-02-10,400825.9849177,486470.2221114253,354644.58729462174,610994.5261290284
2015-02-11,400115.3330245,508381.041698072,382453.9120396908,632039.5287746276
2015-02-12,384963.142969,418166.4774312184,294483.68609125586,541239.7609822542
2015-02-13,493265.468013,491684.13459817314,357988.635465524,620555.1143288413
2015-02-14,562855.068099,676918.9374178346,559166.5752384235,793761.4967520208
2015-02-15,434886.671834,734668.9632899954,600055.3839747091,851103.8947251688
2015-02-16,420740.903983,518976.3205892592,395921.2201043893,648698.395540879
2015-02-17,483088.134093,472870.5490379159,344115.1736698066,597891.3737345476
2015-02-18,497499.057967,497620.8187497568,368760.4283352901,619407.7802239349
2015-02-19,436360.905914,410738.4607943811,284631.30167562515,538613.5148780867
2015-02-20,483681.015026,488003.4493618904,361888.0330592381,612921.6347353741
2015-02-21,572753.075038,677310.04768299,545590.0945558955,805965.4970771692
2015-02-22,691339.067796,739355.3216739602,606004.0449787233,861263.980515059
2015-02-23,443349.890841,528072.9561453386,402157.95412799367,650173.0538084501
2015-02-24,407890.277971,486379.7681727926,368014.5068583679,619812.7020708314
2015-02-25,395774.954032,515431.1055676232,394323.6897352027,644884.7637577232
2015-02-26,354938.226975,432626.5738998769,318176.5155069453,561626.2754152813
2015-02-27,436488.424914,513639.6239828081,388939.4788693815,638486.8134508162
2015-02-28,635263.400075,706266.1274601734,572504.442737796,824028.0957320299
2015-03-01,820434.978924,771115.5658753321,644098.2185823311,891862.8595574418
2015-03-02,546037.787999,562047.1974969395,429550.9876956656,695546.8086514847
2015-03-03,492365.24083,521918.535801412,393913.9520715477,650928.0393739808
2015-03-04,483330.548167,551842.2782730539,426324.1459558518,676735.1565049221
2015-03-05,428599.809059,469193.092313632,347354.3794503797,602753.0088629952
2015-03-06,463723.974873,549637.7669979206,430411.3793661287,675096.257402965
2015-03-07,657377.210913,740983.8490721079,605981.2041179695,876037.8847154895
2015-03-08,659563.411966,803870.3933436539,677534.2803869573,918793.1032970042
2015-03-09,480371.950086,592203.2101732232,465598.8113683818,711873.5088535426
2015-03-10,457881.7640763,548901.9754311679,424212.76808996825,674736.6044138966
2015-03-11,425617.727075,575155.3849317445,445986.7661906136,698566.4864635173
2015-03-12,382588.6690535,488425.8141051869,368831.8951909339,616832.9650536615
2015-03-13,434805.995204,564477.054510139,439479.1509810332,692313.6724300811
2015-03-14,616609.760896,751220.3155291036,628340.8715703075,879199.5452839229
2015-03-15,662700.871933,809402.1963428301,684035.9538036216,931317.3184150578
2015-03-16,466598.425914,593037.0887275793,471331.20573097264,724135.9530633985
2015-03-17,415359.51603,545151.4545139878,415487.0417785134,676215.8295668239
2015-03-18,398629.999994,567036.2366942794,439925.2382451795,691731.306580747
2015-03-19,373324.3829895,476248.9382612825,356724.0386693252,609036.3902771028
2015-03-20,467687.945081,548639.0080924598,420943.25264688575,681604.7246478372
2015-03-21,624099.228222,732191.7825121037,599989.3378795066,860329.1079932562
2015-03-22,646466.401887,787714.7389516865,663225.8436362222,916927.6178505734
2015-03-23,462664.2370045,569984.901828376,442678.8295362651,695784.5372502313
2015-03-24,407369.722015,521343.18171349744,393101.9674771608,649043.0514303704
2015-03-25,408258.189916,543095.309897988,414987.03388607735,663400.4462462701
2015-03-26,367006.957001,452797.5230002176,321469.44675815105,573710.3872681124
2015-03-27,436906.608975,526282.3231394409,399438.32530724246,663459.2151779516
2015-03-28,589854.7040575,711503.2056236528,579952.6357772285,842422.9418809391
2015-03-29,641213.770163,769222.0813815111,651515.0198729546,889862.5295088907
2015-03-30,437878.834978,553441.856486425,428323.3258500848,675884.7380207905
2015-03-31,443278.893073,507151.5944414844,378762.6063471612,638336.7569649452
2015-04-01,557223.161038,531580.48287224,404142.5143799735,664525.0247170372
2015-04-02,524588.902022,444202.0836119851,318272.6940581376,566768.172634496
2015-04-03,510296.785948,520762.4344764844,388412.07314241416,646225.915814639
2015-04-04,653894.195903,709127.1666956772,571643.3443909474,831442.9021802387
2015-04-05,659669.577136,769971.2987170974,649131.0730750512,900536.7044076164
2015-04-06,519734.816963,557214.1041413121,424856.3527876001,684435.7967118766
2015-04-07,464788.21798,513766.4184862928,386386.6940850706,638951.3690299023
2015-04-08,461140.213006,540786.5508112322,422415.6552062495,666162.6778340347
2015-04-09,398718.315935,455686.2303156817,323892.79956852365,584972.5728597767
2015-04-10,445869.298012,534160.1153630094,411221.6343931466,658316.8670178836
2015-04-11,610603.017074,724033.997055231,592318.8526205919,850955.3874944731
2015-04-12,659939.024086,785955.3359411875,654350.4839313544,902910.9028129164
2015-04-13,453724.756048,573828.5176277667,449386.7895484435,689756.3490303801
2015-04-14,403623.396979,530562.1902485354,405078.7018695926,665729.5856953808
2015-04-15,438106.287965,557324.8581638758,440983.9906776432,682200.6942574409
2015-04-16,418643.193957,471550.1799673422,345468.571429527,601329.3201679571
2015-04-17,456303.236748,548965.5250897347,425585.4187879812,677096.6507869249
2015-04-18,629155.66071,737438.9558860089,614995.8435958928,861095.6181526355
2015-04-19,684544.950159,797668.3152915912,679469.0773323695,925356.5034932148
2015-04-20,481694.770966,583614.8526909814,452862.39481565706,701599.5869713593
2015-04-21,426018.313035,538248.8017507897,412837.5806938423,666244.927807388
2015-04-22,421108.210059,562803.1377418329,446202.3049179712,691524.0963577218
2015-04-23,392147.042002,474777.0163168269,350134.56126665045,608164.8833201868
2015-04-24,437625.507963,549962.5011357984,425072.3243795672,676102.3165790181
2015-04-25,588781.512939,736289.7979707303,602119.52793452,869458.3258293865
2015-04-26,625901.000988,794514.7223705412,678949.2542194816,930491.9771171112
2015-04-27,425049.148087,578650.8755085012,446518.4209051257,702791.8017755321
2015-04-28,374839.1850745,531713.9778146605,404547.0303094361,646797.1482097295
2015-04-29,398724.330055,554974.6167667106,430105.2123321411,677604.1885729613
2015-04-30,432612.141938,465960.9319833316,335291.845996721,588027.2044166519
2015-05-01,674509.400095,540484.8581120223,415284.5337093256,666358.7286578709
2015-05-02,711052.273896,726487.1479916503,601174.7205434092,845134.0751037142
2015-05-03,742887.785029,784724.8998556102,653577.4068610114,912808.1753300142
2015-05-04,556245.147953,569204.0520534836,445924.4525946309,697288.0599099628
2015-05-05,509493.227021,522924.2764615947,398064.9034994728,644786.6449369639
2015-05-06,504999.550962,547132.5020095352,417593.402927916,676470.5208999538
2015-05-07,444082.309939,459326.56093695096,334711.98856383533,590536.1119756161
2015-05-08,481304.22297,535282.5432384312,404972.483989456,662783.7487590614
2015-05-09,706705.4400759999,722901.0434428192,597287.7131351923,850687.7581993956
2015-05-10,558062.273048,782895.9831120035,660047.7119347599,914609.2398786148
2015-05-11,524864.051063,569228.4314009838,445743.5051778954,702347.794976572
2015-05-12,452162.874045,524852.8142423799,399177.1640143903,635600.6704008369
2015-05-13,446915.639008,550971.7047456015,422823.1843199353,677076.2492855479
2015-05-14,395609.666087,465040.6514748154,335861.76674424723,582793.3462768123
2015-05-15,483535.538107,542796.5980559458,410925.0291861433,664209.854682947
2015-05-16,709798.552994,732105.0510213543,601889.3902376582,851192.4117548501
2015-05-17,798186.132143,793649.6576922496,665565.4942754759,920763.921838176
2015-05-18,496595.01098,581366.6004737623,453355.1631470471,704655.4612220965
2015-05-19,446375.4880335,538191.1890045042,409645.0717097265,661746.179179963
2015-05-20,466238.630977,565312.8396058264,449041.3091242351,695574.6284942
2015-05-21,417006.136035,480179.9020440241,345014.368248249,605952.3465375566
2015-05-22,458727.917031,558527.8963229667,431612.844349956,692214.7609842828
2015-05-23,658882.9229615,748226.3312036813,618386.3358948419,866554.3189350765
2015-05-24,738068.426823,809967.7857030506,683778.749666058,944240.3180436472
2015-05-25,534802.790004,597701.6838061875,462383.0241138122,728248.3855608332
2015-05-26,463132.406006,554380.1702728069,420934.6541796887,678705.8040217407
2015-05-27,481804.96096,581212.3059377832,456409.0236630451,709749.1648158293
2015-05-28,428506.881011,495668.0723900142,368294.9464872457,619975.5439915737
2015-05-29,560519.530038,573505.7786741152,450126.9006162833,701211.3277217577
2015-05-30,855728.291973,762618.0706607911,634739.5988944513,888952.7973214377
2015-05-31,1023564.76704,823720.2513319587,700871.970477954,952289.339469562
2015-06-01,812081.2027655,610783.3663913192,477929.4159036525,734851.4397328354
2015-06-02,753430.6418917,566779.4836741209,438535.211278721,695997.4857578502
2015-06-03,747929.452075,592935.401175683,464467.1712469475,718809.8268460637
2015-06-04,608994.6461083,506736.2853232016,381107.2378829813,632123.0697119937
2015-06-05,657675.126037,583952.8389771179,460416.7158669702,718703.5587943777
2015-06-06,904437.271141,772487.2015762008,653230.6068474994,892806.1947988031
2015-06-07,1070695.9178497,833061.2864976958,701489.691280327,953452.9152799912
2015-06-08,696952.81204,619650.0021263062,490453.9225117596,746230.0213847667
2015-06-09,623725.1071692,575226.7728889093,449433.5254118663,702489.5749502277
2015-06-10,641435.3719983,601017.5790868262,468747.35802533774,724759.6920259352
2015-06-11,510019.1489275,514504.9981068645,390670.6367197175,632022.5408815602
2015-06-12,606616.000975,591455.8251387503,466644.96733225527,717549.4951138602
2015-06-13,840727.775905,779767.4530385903,650663.4126940554,906552.4826726303
2015-06-14,967745.7218685,840156.6930854305,705882.0266108811,961510.8466621712
2015-06-15,666557.1317587,626593.4601646223,506870.23426689074,744794.0953127574
2015-06-16,672637.824072,582046.7169519934,459206.5380950676,717936.1031559388
2015-06-17,677171.157112,607738.8762996774,479318.45178667,734891.7550630505
2015-06-18,556155.0391433,521150.12764612393,388052.2111164471,650211.0546886317
2015-06-19,659233.5706609,598046.2522755382,472693.46856197546,722393.2862532714
2015-06-20,936951.654373,786325.097770758,664353.2921856028,911027.0753787468
2015-06-21,790568.421132,846705.3884605216,716132.304791671,972909.9233598082
2015-06-22,701208.22895,633160.2950112342,499026.5486858098,758529.720587082
2015-06-23,640322.326029,588663.1619410517,458928.9345065724,714489.761459391
2015-06-24,643411.714061,614441.6009246456,489441.9518177927,742861.9488660673
2015-06-25,518700.9558973,527981.4285236462,405339.4666869551,663361.7610121787
2015-06-26,593299.460788,605054.0296869166,479685.0519623435,724595.4904379989
2015-06-27,831492.4641955,793562.3369705766,662226.099392233,912873.04812055
2015-06-28,976563.5890657,854229.124275322,733100.2354470174,979857.2195428635
2015-06-29,639072.192193,641030.0618056104,521881.2372566267,765563.1024531061
2015-06-30,669548.425059,596938.9552726706,472568.6444707757,723327.4553498381
2015-07-01,885953.200992,623181.401219331,493577.44795491645,747804.0275575093
2015-07-02,705642.2820965,537238.3599450348,408887.749091181,665643.3703483841
2015-07-03,772773.3939200001,614873.2481752469,496020.3011260564,740168.3759014938
2015-07-04,1018541.84294,803977.759313551,690011.91222618,936984.2883926936
2015-07-05,982427.6819,865260.1243281142,742121.4243904366,988447.7839144242
2015-07-06,754949.70914,652678.2699320022,524700.8072536626,782574.1793636039
2015-07-07,654821.0515315,609185.3022741878,488449.1990216884,734892.8263352249
2015-07-08,732992.130029,635983.548073633,519711.2605880907,767550.6187919301
2015-07-09,605032.4963965,550528.6482762572,423102.54663191806,687563.015084105
2015-07-10,643986.381178,628557.3018263654,495846.56646633625,751106.8919151935
2015-07-11,794984.703157,817933.8399570279,697833.6131199537,941679.6633212604
2015-07-12,898731.936734,879339.3356787844,750212.0225989895,1017032.6199759912
2015-07-13,647967.077874,666705.6748111941,534879.5877007457,792928.372269825
2015-07-14,601452.258023,622961.9901260103,502470.1013377397,748387.3546425188
2015-07-15,664505.1001790001,649289.6601268658,517929.88054319023,774765.5308914369
2015-07-16,584042.727022,563127.3366700568,439527.9631061076,696430.3686961262
2015-07-17,653452.17114,640199.5603933557,519337.2426680194,765978.6375948514
2015-07-18,826353.336031,828364.124023017,709297.5955213988,961780.348138537
2015-07-19,894707.299378,888301.845679892,762010.301047677,1020108.4993700664
2015-07-20,685961.243972,673951.1564207363,556795.1425935238,795257.3699662475
2015-07-21,607836.498977,628254.8779488335,501197.9071169197,754948.8644375718
2015-07-22,631385.408886,652415.372140368,524633.8647077583,778068.0985062947
2015-07-23,541511.421067,563899.5120180021,436783.8195124976,684516.0853234795
2015-07-24,635244.2449785,638467.0245630188,514493.8528035661,774459.242529553
2015-07-25,797427.520942,824017.3632896325,692435.3543392135,940365.0276598088
2015-07-26,875032.0362592,881278.7772794575,752490.3120943335,1019157.0214325016
2015-07-27,652999.1942961001,664241.9922539758,542783.2347665151,789585.3865538825
2015-07-28,594977.6665523,615905.8976179368,493284.6620454295,744949.2581460574
2015-07-29,625449.98155,637531.4453740923,515624.712121702,767347.1302226387
2015-07-30,543393.592625,546645.2405025514,422288.8773105645,666301.2812488447
2015-07-31,695083.4489723,619066.4081275484,489017.29754828935,751208.5510044548
2015-08-01,1044894.790061,802751.9343305641,675388.8499094965,927014.830562711
2015-08-02,1043495.475018,858484.1891914771,729479.8796820529,979349.0254065052
2015-08-03,811119.83411,640303.0912902791,524759.1205186147,767026.5475856223
2015-08-04,726613.35811,591250.3517106719,473326.08771803975,712867.6879222962
2015-08-05,724346.594,612622.0467411436,492502.5485274133,751125.7876554212
2015-08-06,583375.211759,521971.0399975622,398471.4064601986,651061.5259917013
2015-08-07,663326.5180703,595132.8769750389,467331.8663494001,721482.0996323612
2015-08-08,784099.215997,780070.3819332694,656562.5140869392,906211.3942717249
2015-08-09,679410.125135,837560.6930013967,707705.4714344733,957718.2012058282
2015-08-10,785477.934216,621627.2153530539,499110.9253500691,750098.1678994315
2015-08-11,668280.357956,575283.9436732795,437214.94551334856,701662.7482428735
2015-08-12,678064.7316857,599788.4083075773,467370.42913843045,731930.6743844155
2015-08-13,557859.477954,512644.7626814376,385431.57260827895,628587.9821064986
2015-08-14,734484.205049,589630.6234779673,450307.6023354152,720993.3864478022
2015-08-15,936339.026059,778642.8737261685,645748.1305189211,899427.298393818
2015-08-16,913846.62503,840386.1371125609,714943.639271447,960480.0397842894
2015-08-17,694747.161863,628806.3686443547,494318.5951250071,765099.3653782095
2015-08-18,629475.6430527,586836.9718761726,468399.0093091872,705813.7059056127
2015-08-19,653733.3600063,615653.6508741874,482376.1485659248,745625.224043467
2015-08-20,569443.704073,532679.4643468494,408897.696409826,663032.365403645
2015-08-21,653281.208151,613613.6406987021,497210.0146841336,736253.9780845208
2015-08-22,803270.157597,806279.3103449504,674214.3701968392,928238.6824162484
2015-08-23,865755.397429,871313.810252184,740211.7949502165,988321.1985141624
2015-08-24,681575.9899773,662603.9544869732,544918.5327855223,785989.4871901897
2015-08-25,624698.33755,623033.6331641153,502754.0031276725,749738.9606698419
2015-08-26,640075.9908365,653739.9050932922,518233.5017627261,786439.963183032
2015-08-27,548043.327354,572119.0149526328,438869.1751786811,693978.423954025
2015-08-28,635737.2322,653855.8645247935,516778.3427945506,780569.7678082748
2015-08-29,876953.096934,846772.0734741874,722986.4857449145,974570.6891335075
2015-08-30,975697.601858,911516.2728022166,773061.7259939372,1038764.8014710876
2015-08-31,776152.5521897,701653.248349038,581343.2352680991,835136.3483600931
2015-09-01,906549.992952,660448.1745663185,529522.1739485238,780060.3975854476
2015-09-02,879033.0925,689084.379841839,568375.5271980232,813005.6749023234
2015-09-03,707093.042,605013.8412900204,486990.9370954016,735169.5551431336
2015-09-04,736395.302632,683985.1027328133,557478.3165386231,808279.6240373122
2015-09-05,1052868.394291,873889.567740918,754509.4386149758,1003542.7616311214
2015-09-06,1147642.583011,935449.8596428843,808414.202078591,1060936.8905718664
2015-09-07,767382.7769737,722652.6938625848,596125.1818618281,857457.673145792
2015-09-08,677312.236066,678493.6898468799,553131.9081632628,802354.2459846917
2015-09-09,705633.4998935,704230.3643061139,577343.973232783,844295.6842455913
2015-09-10,577743.795026,617384.822481258,477790.7083005273,738737.8808925943
2015-09-11,651330.167952,693769.7699291891,573712.3953294519,827540.9444151582
2015-09-12,921524.436013,881333.0776904831,759918.5554298467,1003638.4017711644
2015-09-13,1023345.318906,940844.6430460268,810741.662936041,1070131.6301550225
2015-09-14,688405.190061,726328.0351595669,612510.4269984965,854055.0984718793
2015-09-15,682134.3540295,680804.3891728367,553366.194623846,813115.515782738
2015-09-16,742089.667998,705544.8179533093,577395.0297322066,833205.4797256031
2015-09-17,593577.802125,618072.876036731,489307.16546969616,745370.741563355
2015-09-18,653805.874946,694190.70578256,572921.561239713,816650.8432830424
2015-09-19,935893.481059,881824.0955723515,758667.2484186054,1009263.2426937794
2015-09-20,1037532.860693,941710.178608754,814666.2231254306,1077285.7503185086
2015-09-21,717725.376959,727830.2377267343,597843.842722577,858696.0554892428
2015-09-22,641914.7389995,683155.0462083772,563323.0743650523,814993.3533914216
2015-09-23,690419.721922,708898.9715147011,585910.2616932957,830359.2940985267
2015-09-24,557321.610921,622524.3265980075,502243.2355663615,739140.9666870526
2015-09-25,646083.8750635,699769.5427947806,570842.4124427335,821684.7066981096
2015-09-26,890486.060145,888496.3335386438,761673.7899503013,1007471.2669313732
2015-09-27,1018062.963565,949379.5140866694,830610.647986665,1080523.1016142415
2015-09-28,671261.0640092,736341.8783381329,612655.4956261305,861732.1577860764
2015-09-29,609130.6581453,692301.4993881761,563795.4799463417,814047.0268142993
2015-09-30,711182.539054,718427.6202144207,585711.4408130633,838668.1898387363
2015-10-01,796340.858947,632146.5633234922,501086.6275205471,762557.0165489992
2015-10-02,830719.387744,709171.1839086474,579475.401638785,839986.5156680737
2015-10-03,1179376.177625,897348.9942198534,770624.185057312,1016369.6886713598
2015-10-04,1234130.938595,957352.5920396842,825751.8963956713,1094174.48391577
2015-10-05,809524.837996,743114.7723175848,615227.0435002166,857523.3947726791
2015-10-06,696169.275967,697575.6776588791,568050.6800319789,819653.005149804
2015-10-07,720562.330573,721938.1545794363,592164.5646150243,846929.2506672665
2015-10-08,603066.030064,633672.7565074891,516906.1790608912,759890.5999125562
2015-10-09,873934.7190479999,708545.9415790992,581995.7323615678,831964.4456155616
2015-10-10,867556.973019,894466.6272488801,774932.7105180918,1019987.0542665144
2015-10-11,973329.203973,952174.7788077972,838477.925487337,1085672.0867711012
2015-10-12,721634.5721813,735674.4637878698,611628.5684650872,864178.9174215861
2015-10-13,585141.5538577,687978.7880787667,561295.0053275505,817241.2096968964
2015-10-14,688198.106351,710362.9463487734,585963.4457696875,832757.4848076277
2015-10-15,577952.197162,620366.8970616531,495037.2397429496,742627.3220959504
2015-10-16,693829.351874,693821.2810855416,562521.0494607519,815388.2377085051
2015-10-17,958052.958031,878691.8163929108,745377.0712302192,1010839.1356871772
2015-10-18,1071477.102879,935765.913881777,804925.586859618,1062948.920056927
2015-10-19,699259.488037,719084.0096146702,586251.9221096004,845204.0938770323
2015-10-20,660308.361186,671683.0860763282,542722.3590552403,796124.1581716008
2015-10-21,672847.3460333,694848.66350145,563644.0795150799,830729.522062919
2015-10-22,547020.0469813,606116.8101549261,475579.7895705122,728480.1492983911
2015-10-23,639040.6062,681299.8179960644,548875.3267540601,810214.5757621034
2015-10-24,859950.710621,868039.1569623433,731181.0963883173,992913.1449520198
2015-10-25,1018783.141953,927367.6284209064,793228.7673162232,1053412.3254064107
2015-10-26,649914.352338,713266.8567427701,583229.133832975,843515.7079356642
2015-10-27,587066.101075,668703.9141557985,545014.0403697448,797595.395670261
2015-10-28,599388.1222552,694885.1512268399,567137.6582975494,816520.1162492431
2015-10-29,511860.0689186,609260.3691203706,489523.945246538,728289.7632318991
2015-10-30,635875.8911987,687550.9224094267,564671.7588903367,807877.4235516941
2015-10-31,915956.851878,877596.9337626958,753115.7548477326,988643.1197911408
2015-11-01,819250.388037,940047.2945657432,813765.123917495,1062353.7764022732
2015-11-02,762549.794932,728794.8578067187,600681.5913506638,850280.3184818526
2015-11-03,1033439.132986,686724.1911192625,560300.2333043931,805796.4915400059
2015-11-04,855494.43996,714968.0534312266,594469.9493457838,839446.2444021611
2015-11-05,649662.670907,630914.0167875793,500840.6184840567,761600.6584277702
2015-11-06,671145.788057,710234.7463070288,587798.6216810802,844036.8743697389
2015-11-07,929723.344157,900737.0502321878,776454.6652348374,1033092.5223704244
2015-11-08,1077361.9559685,963053.3132919222,841710.004888108,1090195.590148994
2015-11-09,683644.901987,751077.6692761906,635823.971277093,879060.1424523253
2015-11-10,623529.1790699,707714.242303806,573864.6185979919,837243.0438205899
2015-11-11,689746.212316,734133.5951390169,599271.3764534264,850571.248370633
2015-11-12,506937.6640027,647778.7952389416,508637.4876108423,770794.5407501741
2015-11-13,626674.025055,724394.615404823,588504.3582221783,841962.5108794608
2015-11-14,867597.332909,911874.9997838384,791705.3980761293,1040519.089492026
2015-11-15,1056159.462651,970952.4418389392,847234.4638317724,1105511.357106671
2015-11-16,716508.7092175,755631.6774741182,626107.5494855841,885251.2962687667
2015-11-17,618919.988059,708935.0828592987,592745.7590563331,846888.0535271936
2015-11-18,683954.18795,732155.9866844153,606545.8311282365,853960.0911801249
2015-11-19,560452.567301,642861.3883541868,515017.02498593146,769643.3230016299
2015-11-20,665619.668251,716917.6872175569,589820.8853580509,844568.7229118049
2015-11-21,863726.8816559,902334.6468013662,776804.451530078,1026571.4367003172
2015-11-22,1015844.2849005,959951.3364248456,833477.0003084763,1080924.378142957
2015-11-23,696685.460932,743866.5490145118,614784.9304366199,867862.7056455816
2015-11-24,612710.200935,697181.1775888496,569109.5100128371,820906.158922619
2015-11-25,658917.83013,721248.8476830627,601373.35818634,853607.9506008038
2015-11-26,530358.330027,633676.3769860547,512908.23991555936,763249.8890324116
2015-11-27,645087.0350447,710347.7368858558,577498.7515646218,825310.7385833404
2015-11-28,850596.003884,899266.7973657247,762566.9327024504,1023680.647341614
2015-11-29,1070619.802932,961242.641172758,828739.1746955647,1091348.117112395
2015-11-30,762036.1239965,750319.9743979919,627808.9610667651,865853.8460195987
2015-12-01,857620.9426407,709522.1279848551,578806.4076456701,825607.0655012607
2015-12-02,867269.5758400001,740102.9427580147,612120.3020256727,865536.7561996994
2015-12-03,676883.031992,659549.0876998567,532847.6324684869,791600.6947915851
2015-12-04,749354.1319635,743606.4481741998,619963.1107916709,868638.2378658307
2015-12-05,966202.367876,940125.811905467,811742.334018553,1063601.3159277749
2015-12-06,1143119.31945,1009751.570635022,881948.6587934055,1133012.4291125922
2015-12-07,822334.708983,806355.8838852588,682347.570683743,936817.7836830426
2015-12-08,712569.16983,772785.7079633828,641208.2658355935,902748.4209700536
2015-12-09,747893.782087,810118.8830650743,696118.0280442446,941689.8847177929
2015-12-10,657427.1785246,735670.722696928,611517.1510783755,853185.2569410836
2015-12-11,708392.807819,825024.6335991457,701322.2862905127,952891.1184677368
2015-12-12,915667.884291,1025881.8852837536,896876.5997640864,1145538.4424762717
2015-12-13,1059425.4213405,1098754.1411553095,979339.8838369392,1224027.110259208
2015-12-14,811613.7221567,897401.0972188382,770319.9279411549,1012792.3451126034
2015-12-15,779809.953397,864580.539351349,736029.112673825,991442.787314532
2015-12-16,859930.249129,901306.930568866,780206.4700489638,1032408.411727678
2015-12-17,809809.748717,824783.5431188672,693665.1417217792,948245.2980011704
2015-12-18,893569.902701,910663.4147540898,780460.8839871618,1029090.8866617468
2015-12-19,1095523.5178683,1106670.601551497,982194.9087159972,1231208.0078897155
2015-12-20,1175416.9636673,1173368.929001443,1045646.084247638,1298265.6049466955
2015-12-21,1072887.476889,964598.7808840836,845611.4227118206,1089160.941433995
2015-12-22,1141861.90926,923225.6143330024,787439.3448768246,1036656.445349516
2015-12-23,1196146.056374,950396.3468340388,835161.4804316063,1077792.731508722
2015-12-24,1083680.315238,863545.0422816393,733439.613628792,991443.7990725852
2015-12-26,946725.190766,1122937.4740998424,993629.3347137125,1255754.8221463617
2015-12-27,837714.129168,1177855.5154062682,1061766.560378094,1302108.6388569311
2015-12-28,789684.9127821,957220.704627868,837007.6016445266,1082549.6391186924
2015-12-29,870762.025758,904104.8920328064,778640.8411562779,1032173.3056237744
2015-12-30,1030043.735764,919858.396030552,797749.5168121513,1047745.3188328953
2015-12-31,964641.541501,822111.1381449185,695709.5602827639,955172.4917630876
2016-01-01,16433.394,,,
2016-01-02,1066677.424862,1061995.3197024742,931351.9453176716,1188908.2506822653
2016-01-03,1226735.719895,1108617.3741166992,982506.6644157604,1234908.2424150277
2016-01-04,955956.875097,880833.615901502,749618.6837193263,1010199.5723876182
2016-01-05,835320.439089,821815.9479359288,688167.4640336188,953936.5621753596
2016-01-06,821685.655923,832987.2964913767,714753.7984167446,952621.9468902968
2016-01-07,653504.3669428,732021.4252825566,603504.3832722834,860486.986874447
2016-01-08,713608.3341557,794866.480791264,672996.7225312105,919059.1418751996
2016-01-09,989209.458148,969587.5510465958,835549.8011952746,1094477.3682336542
2016-01-10,1094693.83696,1017052.0163103658,890781.1798472791,1141803.0388605744
2016-01-11,705495.240963,791360.2034049304,668698.8941308357,925761.552544928
2016-01-12,647058.461085,735588.8155691875,623227.5138277654,860163.6625399134
2016-01-13,660045.317135,751043.4012717856,623791.2449636187,884581.7818555352
2016-01-14,561972.62307,655261.3771516571,521441.2298141668,787735.2144739502
2016-01-15,671027.100027,724039.2029404152,596955.8325083011,865396.0555135196
2016-01-16,959827.146436,905278.8944060296,783932.317276979,1030662.615880898
2016-01-17,1057997.343303,959677.5489577366,832921.2848068216,1088482.8759446607
2016-01-18,709784.229951,741162.2869773975,607463.6033519482,865103.9562523682
2016-01-19,630929.75099,692637.9700761988,560927.040484118,823775.8581921519
2016-01-20,738744.013045,715243.8499836434,577783.5269793348,832050.7043048779
2016-01-21,552820.7690359,626360.5573290511,498418.1658256568,751424.6945810704
2016-01-22,648431.428037,701640.9288623858,572083.0016781673,823076.5188964872
2016-01-23,906754.833923,888859.7690124088,759580.5407888638,1019233.9501444804
2016-01-24,980927.7570135,948606.1417726048,823863.3281285076,1073935.3277236875
2016-01-25,658090.687097,734720.5308003663,607804.433334362,857748.8511816452
2016-01-26,609465.787904,690044.1788381573,564074.1541520035,818594.2298009152
2016-01-27,647254.67807,715676.7263824415,592114.1844005777,843328.4315744918
2016-01-28,533709.8489592,628983.542095569,506437.2856810583,761064.1203022867
2016-01-29,660492.758086,705626.2441092613,584611.6169387139,841425.8480981629
2016-01-30,969938.376831,893411.5258567254,773362.706830156,1012767.1107592576
2016-01-31,1093211.2294,952981.9166945252,829782.8559715154,1082305.4111047494
2016-02-01,872063.3148838,738250.8648947129,613211.257701838,868583.32526505
2016-02-02,765233.207779,692149.5177934403,573184.5327116116,825564.6447167277
2016-02-03,772360.939004,715881.3947654931,579797.2922852049,844358.7158925388
2016-02-04,650328.166941,626926.4312462942,500431.9822975841,756170.3651827793
2016-02-05,768586.5079877,701067.9861755013,572963.6910206198,818177.196236617
2016-02-06,941954.07605,886238.0246898861,763634.5509798505,1015759.3473705588
2016-02-07,697791.630994,943204.2067288912,824277.6756446232,1072264.375754485
2016-02-08,636542.677274,726001.3690681806,601343.8338707106,857373.0058844107
2016-02-09,746939.64016,677674.8722627959,548458.5487271401,801942.9631840447
2016-02-10,790988.713851,699532.098939938,577070.4643336944,820628.0806407591
2016-02-11,646376.371075,609143.6652849526,482613.0678936345,725828.7496295157
