date,yhat,yhat_lower,yhat_upper
2015-07-03,614873.2481752469,496020.3011260564,740168.3759014938
2015-07-04,803977.759313551,690011.91222618,936984.2883926937
2015-07-05,865260.1243281142,742121.4243904366,988447.7839144242
2015-07-06,652678.2699320022,524700.8072536626,782574.1793636039
2015-07-07,609185.3022741878,488449.1990216884,734892.8263352249
2015-07-08,635983.548073633,519711.2605880907,767550.6187919301
2015-07-09,550528.6482762572,423102.54663191806,687563.015084105
2015-07-10,628557.3018263654,495846.56646633625,751106.8919151935
2015-07-11,817933.8399570279,697833.6131199537,941679.6633212604
2015-07-12,879339.3356787844,750212.0225989895,1017032.6199759913
2015-07-13,666705.6748111941,534879.5877007457,792928.372269825
2015-07-14,622961.9901260103,502470.1013377397,748387.3546425188
2015-07-15,649289.6601268658,517929.88054319023,774765.5308914369
2015-07-16,563127.3366700568,439527.96310610755,696430.3686961262
2015-07-17,640199.5603933557,519337.24266801943,765978.6375948514
2015-07-18,828364.124023017,709297.5955213988,961780.348138537
2015-07-19,888301.845679892,762010.301047677,1020108.4993700664
2015-07-20,673951.1564207363,556795.1425935238,795257.3699662475
2015-07-21,628254.8779488335,501197.90711691964,754948.8644375718
2015-07-22,652415.372140368,524633.8647077583,778068.0985062947
2015-07-23,563899.5120180021,436783.8195124976,684516.0853234795
2015-07-24,638467.0245630188,514493.8528035661,774459.242529553
2015-07-25,824017.3632896325,692435.3543392135,940365.0276598088
2015-07-26,881278.7772794575,752490.3120943335,1019157.0214325017
2015-07-27,664241.9922539758,542783.2347665151,789585.3865538825
2015-07-28,615905.8976179368,493284.6620454295,744949.2581460574
2015-07-29,637531.4453740923,515624.712121702,767347.1302226387
2015-07-30,546645.2405025514,422288.8773105645,666301.2812488447
2015-07-31,619066.4081275484,489017.29754828935,751208.5510044548
2015-08-01,802751.9343305641,675388.8499094965,927014.830562711
2015-08-02,858484.1891914771,729479.8796820529,979349.0254065052
2015-08-03,640303.0912902791,524759.1205186147,767026.5475856223
2015-08-04,591250.3517106719,473326.08771803975,712867.6879222962
2015-08-05,612622.0467411436,492502.54852741334,751125.7876554212
2015-08-06,521971.0399975622,398471.4064601986,651061.5259917013
2015-08-07,595132.8769750389,467331.8663494001,721482.0996323612
2015-08-08,780070.3819332694,656562.5140869392,906211.3942717247
2015-08-09,837560.6930013967,707705.4714344733,957718.2012058282
2015-08-10,621627.2153530539,499110.9253500691,750098.1678994315
2015-08-11,575283.9436732795,437214.94551334856,701662.7482428735
2015-08-12,599788.4083075773,467370.42913843045,731930.6743844155
2015-08-13,512644.76268143754,385431.57260827895,628587.9821064986
2015-08-14,589630.6234779673,450307.60233541514,720993.3864478022
2015-08-15,778642.8737261685,645748.1305189211,899427.298393818
2015-08-16,840386.1371125609,714943.639271447,960480.0397842894
2015-08-17,628806.3686443547,494318.5951250071,765099.3653782095
2015-08-18,586836.9718761726,468399.00930918724,705813.7059056127
2015-08-19,615653.6508741874,482376.1485659248,745625.224043467
2015-08-20,532679.4643468494,408897.696409826,663032.365403645
2015-08-21,613613.6406987021,497210.01468413364,736253.9780845208
2015-08-22,806279.3103449504,674214.3701968392,928238.6824162483
2015-08-23,871313.810252184,740211.7949502165,988321.1985141624
2015-08-24,662603.9544869732,544918.5327855223,785989.4871901897
2015-08-25,623033.6331641153,502754.00312767253,749738.9606698419
2015-08-26,653739.9050932922,518233.5017627261,786439.963183032
2015-08-27,572119.0149526328,438869.1751786811,693978.423954025
2015-08-28,653855.8645247935,516778.34279455064,780569.7678082748
2015-08-29,846772.0734741874,722986.4857449145,974570.6891335075
2015-08-30,911516.2728022166,773061.7259939372,1038764.8014710877
2015-08-31,701653.248349038,581343.2352680991,835136.3483600931
2015-09-01,660448.1745663185,529522.1739485238,780060.3975854476
2015-09-02,689084.379841839,568375.5271980232,813005.6749023234
2015-09-03,605013.8412900204,486990.93709540163,735169.5551431336
2015-09-04,683985.1027328133,557478.3165386231,808279.6240373122
2015-09-05,873889.567740918,754509.4386149758,1003542.7616311214
2015-09-06,935449.8596428843,808414.202078591,1060936.8905718664
2015-09-07,722652.6938625848,596125.1818618281,857457.673145792
2015-09-08,678493.6898468799,553131.9081632628,802354.2459846917
2015-09-09,704230.3643061139,577343.973232783,844295.6842455913
2015-09-10,617384.822481258,477790.7083005273,738737.8808925943
2015-09-11,693769.7699291891,573712.3953294519,827540.9444151582
2015-09-12,881333.0776904831,759918.5554298467,1003638.4017711644
2015-09-13,940844.6430460269,810741.662936041,1070131.6301550223
2015-09-14,726328.0351595669,612510.4269984965,854055.0984718793
2015-09-15,680804.3891728367,553366.194623846,813115.515782738
2015-09-16,705544.8179533093,577395.0297322066,833205.4797256031
2015-09-17,618072.876036731,489307.16546969616,745370.741563355
2015-09-18,694190.70578256,572921.561239713,816650.8432830424
2015-09-19,881824.0955723515,758667.2484186054,1009263.2426937794
2015-09-20,941710.1786087541,814666.2231254306,1077285.7503185086
2015-09-21,727830.2377267343,597843.842722577,858696.0554892428
2015-09-22,683155.0462083772,563323.0743650523,814993.3533914216
2015-09-23,708898.9715147011,585910.2616932957,830359.2940985267
2015-09-24,622524.3265980075,502243.2355663615,739140.9666870526
2015-09-25,699769.5427947806,570842.4124427335,821684.7066981096
2015-09-26,888496.3335386438,761673.7899503013,1007471.2669313733
2015-09-27,949379.5140866694,830610.647986665,1080523.1016142417
2015-09-28,736341.8783381329,612655.4956261305,861732.1577860764
2015-09-29,692301.4993881761,563795.4799463417,814047.0268142993
2015-09-30,718427.6202144207,585711.4408130633,838668.1898387363
2015-10-01,632146.5633234922,501086.6275205471,762557.0165489992
2015-10-02,709171.1839086474,579475.401638785,839986.5156680737
2015-10-03,897348.9942198534,770624.185057312,1016369.6886713598
2015-10-04,957352.5920396842,825751.8963956713,1094174.48391577
2015-10-05,743114.7723175848,615227.0435002166,857523.3947726791
2015-10-06,697575.6776588791,568050.6800319789,819653.005149804
2015-10-07,721938.1545794363,592164.5646150243,846929.2506672665
2015-10-08,633672.7565074891,516906.1790608912,759890.5999125562
2015-10-09,708545.9415790992,581995.7323615678,831964.4456155616
2015-10-10,894466.6272488801,774932.7105180918,1019987.0542665143
2015-10-11,952174.7788077972,838477.925487337,1085672.0867711012
2015-10-12,735674.4637878698,611628.5684650872,864178.9174215861
2015-10-13,687978.7880787667,561295.0053275505,817241.2096968964
2015-10-14,710362.9463487734,585963.4457696875,832757.4848076277
2015-10-15,620366.8970616531,495037.2397429496,742627.3220959504
2015-10-16,693821.2810855416,562521.0494607519,815388.2377085051
2015-10-17,878691.8163929108,745377.0712302192,1010839.1356871772
2015-10-18,935765.913881777,804925.586859618,1062948.920056927
2015-10-19,719084.0096146702,586251.9221096004,845204.0938770323
2015-10-20,671683.0860763282,542722.3590552403,796124.1581716008
2015-10-21,694848.66350145,563644.0795150799,830729.522062919
2015-10-22,606116.8101549261,475579.7895705122,728480.1492983911
2015-10-23,681299.8179960644,548875.3267540601,810214.5757621034
2015-10-24,868039.1569623433,731181.0963883173,992913.1449520198
2015-10-25,927367.6284209064,793228.7673162232,1053412.3254064107
2015-10-26,713266.8567427701,583229.133832975,843515.7079356642
2015-10-27,668703.9141557985,545014.0403697448,797595.395670261
2015-10-28,694885.1512268399,567137.6582975494,816520.1162492431
2015-10-29,609260.3691203706,489523.945246538,728289.7632318991
2015-10-30,687550.9224094267,564671.7588903367,807877.4235516941
2015-10-31,877596.9337626958,753115.7548477326,988643.1197911408
2015-11-01,940047.2945657431,813765.123917495,1062353.7764022732
2015-11-02,728794.8578067187,600681.5913506638,850280.3184818526
2015-11-03,686724.1911192625,560300.2333043931,805796.4915400059
2015-11-04,714968.0534312266,594469.9493457838,839446.2444021611
2015-11-05,630914.0167875793,500840.6184840567,761600.6584277702
2015-11-06,710234.7463070288,587798.6216810802,844036.8743697389
2015-11-07,900737.0502321878,776454.6652348374,1033092.5223704245
2015-11-08,963053.3132919222,841710.004888108,1090195.590148994
2015-11-09,751077.6692761906,635823.971277093,879060.1424523253
2015-11-10,707714.242303806,573864.6185979919,837243.0438205899
2015-11-11,734133.5951390169,599271.3764534264,850571.248370633
2015-11-12,647778.7952389416,508637.4876108423,770794.5407501741
2015-11-13,724394.615404823,588504.3582221783,841962.5108794608
2015-11-14,911874.9997838383,791705.3980761293,1040519.0894920259
2015-11-15,970952.4418389393,847234.4638317724,1105511.357106671
2015-11-16,755631.6774741182,626107.5494855841,885251.2962687667
2015-11-17,708935.0828592987,592745.7590563331,846888.0535271936
2015-11-18,732155.9866844153,606545.8311282365,853960.0911801249
2015-11-19,642861.3883541868,515017.02498593146,769643.3230016299
2015-11-20,716917.6872175569,589820.8853580509,844568.7229118049
2015-11-21,902334.6468013662,776804.451530078,1026571.4367003172
2015-11-22,959951.3364248457,833477.0003084763,1080924.3781429573
2015-11-23,743866.5490145118,614784.9304366199,867862.7056455816
2015-11-24,697181.1775888496,569109.5100128371,820906.158922619
2015-11-25,721248.8476830627,601373.35818634,853607.9506008038
2015-11-26,633676.3769860547,512908.23991555936,763249.8890324116
2015-11-27,710347.7368858558,577498.7515646218,825310.7385833404
2015-11-28,899266.7973657247,762566.9327024504,1023680.6473416141
2015-11-29,961242.6411727581,828739.1746955647,1091348.1171123947
2015-11-30,750319.9743979919,627808.9610667651,865853.8460195987
2015-12-01,709522.1279848551,578806.4076456701,825607.0655012607
2015-12-02,740102.9427580147,612120.3020256727,865536.7561996994
2015-12-03,659549.0876998567,532847.6324684869,791600.6947915851
2015-12-04,743606.4481741998,619963.1107916709,868638.2378658307
2015-12-05,940125.811905467,811742.334018553,1063601.3159277749
2015-12-06,1009751.5706350221,881948.6587934055,1133012.4291125922
2015-12-07,806355.8838852588,682347.570683743,936817.7836830426
2015-12-08,772785.7079633828,641208.2658355935,902748.4209700536
2015-12-09,810118.8830650743,696118.0280442446,941689.8847177927
2015-12-10,735670.722696928,611517.1510783755,853185.2569410836
2015-12-11,825024.6335991457,701322.2862905127,952891.1184677368
2015-12-12,1025881.8852837537,896876.5997640864,1145538.4424762717
2015-12-13,1098754.1411553095,979339.8838369391,1224027.1102592081
2015-12-14,897401.0972188382,770319.9279411549,1012792.3451126034
2015-12-15,864580.539351349,736029.112673825,991442.7873145321
2015-12-16,901306.9305688661,780206.4700489638,1032408.4117276781
2015-12-17,824783.5431188672,693665.1417217792,948245.2980011704
2015-12-18,910663.4147540898,780460.8839871618,1029090.8866617469
2015-12-19,1106670.601551497,982194.9087159972,1231208.0078897157
2015-12-20,1173368.9290014433,1045646.0842476381,1298265.6049466957
2015-12-21,964598.7808840836,845611.4227118206,1089160.941433995
2015-12-22,923225.6143330024,787439.3448768246,1036656.4453495161
2015-12-23,950396.3468340388,835161.4804316063,1077792.731508722
2015-12-24,863545.0422816393,733439.613628792,991443.7990725852
2015-12-26,1122937.4740998424,993629.3347137125,1255754.8221463615
2015-12-27,1177855.5154062682,1061766.560378094,1302108.6388569311
2015-12-28,957220.704627868,837007.6016445266,1082549.6391186924
2015-12-29,904104.8920328063,778640.8411562779,1032173.3056237743
2015-12-30,919858.3960305519,797749.5168121513,1047745.3188328953
2015-12-31,822111.1381449185,695709.5602827639,955172.4917630877
2016-01-02,1061995.3197024742,931351.9453176715,1188908.2506822653
2016-01-03,1108617.3741166992,982506.6644157604,1234908.2424150275
2016-01-04,880833.615901502,749618.6837193263,1010199.5723876182
2016-01-05,821815.9479359288,688167.4640336188,953936.5621753596
2016-01-06,832987.2964913767,714753.7984167446,952621.9468902969
2016-01-07,732021.4252825566,603504.3832722834,860486.986874447
2016-01-08,794866.480791264,672996.7225312105,919059.1418751997
2016-01-09,969587.5510465958,835549.8011952746,1094477.3682336542
2016-01-10,1017052.0163103658,890781.1798472791,1141803.0388605744
2016-01-11,791360.2034049304,668698.8941308357,925761.552544928
2016-01-12,735588.8155691875,623227.5138277654,860163.6625399134
2016-01-13,751043.4012717856,623791.2449636187,884581.7818555352
2016-01-14,655261.3771516571,521441.2298141668,787735.2144739502
2016-01-15,724039.2029404152,596955.8325083011,865396.0555135196
2016-01-16,905278.8944060297,783932.317276979,1030662.6158808981
2016-01-17,959677.5489577366,832921.2848068216,1088482.8759446607
2016-01-18,741162.2869773975,607463.6033519482,865103.9562523682
2016-01-19,692637.9700761988,560927.040484118,823775.8581921519
2016-01-20,715243.8499836434,577783.5269793348,832050.7043048779
2016-01-21,626360.5573290511,498418.1658256568,751424.6945810704
2016-01-22,701640.9288623858,572083.0016781673,823076.5188964872
2016-01-23,888859.7690124088,759580.5407888638,1019233.9501444804
2016-01-24,948606.1417726049,823863.3281285076,1073935.3277236877
2016-01-25,734720.5308003663,607804.433334362,857748.8511816452
2016-01-26,690044.1788381573,564074.1541520035,818594.2298009152
2016-01-27,715676.7263824415,592114.1844005777,843328.4315744918
2016-01-28,628983.542095569,506437.28568105825,761064.1203022867
2016-01-29,705626.2441092613,584611.6169387139,841425.8480981629
2016-01-30,893411.5258567254,773362.706830156,1012767.1107592575
2016-01-31,952981.9166945252,829782.8559715154,1082305.4111047494
2016-02-01,738250.8648947129,613211.257701838,868583.32526505
2016-02-02,692149.5177934403,573184.5327116116,825564.6447167277
2016-02-03,715881.3947654931,579797.2922852049,844358.7158925388
2016-02-04,626926.4312462942,500431.9822975841,756170.3651827793
2016-02-05,701067.9861755013,572963.6910206198,818177.196236617
2016-02-06,886238.0246898861,763634.5509798505,1015759.3473705587
2016-02-07,943204.2067288912,824277.6756446232,1072264.3757544847
2016-02-08,726001.3690681806,601343.8338707106,857373.0058844107
2016-02-09,677674.8722627959,548458.5487271401,801942.9631840447
2016-02-10,699532.098939938,577070.4643336944,820628.0806407591
2016-02-11,609143.6652849526,482613.0678936345,725828.7496295157
2016-02-12,682368.0087447391,559607.5640473288,816602.2468558674
2016-02-13,867194.6257523082,738906.2474349602,996833.283342587
2016-02-14,924429.7357859225,789120.293456726,1056265.7119056247
2016-02-15,708126.8911870421,583752.9518416928,839430.1052564571
2016-02-16,661330.0204572655,531436.7545903743,787811.4446748474
2016-02-17,685325.1921449573,561297.8766234344,815134.7683590904
2016-02-18,597642.6451971907,471636.48513628927,722242.6633237819
2016-02-19,674082.7204953395,550133.1656077002,800843.5571067139
2016-02-20,862560.9215788636,735336.7250987353,987679.8878878547
2016-02-21,923795.8251134579,800270.6057652611,1054624.0357458927
2016-02-22,711742.2928188895,589205.0547918332,839494.0691551868
2016-02-23,669337.396140864,547001.5587968035,801310.1166356168
2016-02-24,697755.2576555094,575574.455190045,825307.2776531946
2016-02-25,614412.2676126896,486004.10403348925,740699.0969810531
2016-02-26,694996.2210282038,557755.7446704975,817493.6678390519
2016-02-27,887314.5146205941,760862.3793620004,1018077.0749396381
2016-02-28,951985.0384940743,826951.5791994252,1073031.7902761432
2016-02-29,742872.1340144582,612665.2096315136,873895.6649371684
2016-03-01,702834.9564048148,579943.8464652383,834866.6536658441
2016-03-02,732984.3827274311,596955.6058602149,865052.2991574105
2016-03-03,650689.8713990047,530640.8327892103,770729.3182791193
2016-03-04,731609.7787393994,603975.6345177366,862307.9611411063
2016-03-05,923540.2452499795,796694.4405867995,1054744.9371884274
2016-03-06,987106.2737701626,860380.6570624333,1118839.0559155606
2016-03-07,776197.3722409086,652467.0759429873,909017.8252258993
2016-03-08,733715.1146778235,600426.882064145,857086.3443833421
2016-03-09,760828.7893009877,641018.2479042948,905453.785638272
2016-03-10,674980.5804747116,542725.0247413581,802888.701127856
2016-03-11,751913.8414112888,635058.6883410962,879665.4689763039
2016-03-12,939519.631140026,809726.0812133505,1064739.2092848576
2016-03-13,998525.2062609531,866394.0961371729,1130080.0858251296
2016-03-14,782926.9141004086,652751.3943196237,905110.627666337
2016-03-15,735734.9181857527,608734.5146782403,850994.9622213979
2016-03-16,758226.0035198029,616053.2060071096,888345.9389274935
2016-03-17,667945.9858482236,539443.9067919235,789654.8672556385
2016-03-18,740735.3563069197,617982.8872431644,861319.2117624037
2016-03-19,924573.4042403079,785802.468639326,1056838.4231716674
2016-03-20,980264.5710148283,856246.838125318,1112317.4768031603
2016-03-21,761869.535130752,626743.1415313177,883380.9664356041
2016-03-22,712448.5032991939,586701.6632253709,831719.1624056384
2016-03-23,733312.9876460612,613746.4299807665,857205.7008126935
2016-03-24,642027.6142073087,517446.94518098,761880.7957018603
2016-03-25,714435.6028977928,589366.5407181471,841226.5529268207
2016-03-26,898503.1583719024,778876.7484921203,1035828.7196849711
2016-03-27,955006.5093205739,825370.4043623912,1082883.851082042
2016-03-28,737964.0700032059,606320.2309172313,853855.4811231906
2016-03-29,690381.1618218237,562723.9096742335,817124.6028013387
2016-03-30,713503.5291618112,595191.970372144,843304.1052534727
2016-03-31,624821.1410582515,505939.2146274487,755754.8126824849
2016-04-01,700095.8592450516,574664.2982364976,830430.8621261312
2016-04-02,887208.1481514699,760595.2615210168,1004137.3793070301
2016-04-03,946846.4981738009,817274.543300555,1076440.0751869234
2016-04-04,732941.9694049665,599130.239814592,863279.0684015106
2016-04-05,688415.2280396416,570841.5290557188,814651.7876296091
2016-04-06,714432.2483324242,590149.5405441113,841255.45897892
2016-04-07,628410.1138815699,498700.6740518984,748656.8385304633
2016-04-08,706046.448458975,578091.5786070401,833314.084609549
2016-04-09,895167.6089220822,770838.3633945548,1022966.8074576323
2016-04-10,956419.2773692727,826340.0903655945,1084199.8952892732
2016-04-11,743701.8350413793,615981.7288617039,874223.943774914
2016-04-12,699917.8759737306,573368.3730077624,816540.2771162011
2016-04-13,726228.0283059493,601562.4255264158,847457.6990435671
2016-04-14,640056.5235482778,506137.97261987696,767270.975351595
2016-04-15,717120.0593021768,591573.0635171796,847918.6915394968
2016-04-16,905275.1127394399,775746.8998604858,1033695.7767608077
2016-04-17,965207.3748896841,832732.5524963203,1109884.5702924484
2016-04-18,750865.7281699629,627859.9061632258,873040.5523039998
2016-04-19,705208.1708333265,567833.7922851859,829067.6382518524
2016-04-20,729455.9061976518,604267.1747322803,853229.8505275396
2016-04-21,641097.0896682006,510883.0209066473,761335.4924756319
2016-04-22,715913.8329066262,596154.9723813911,842832.2612577272
2016-04-23,901827.6758957409,768088.1349686477,1026617.2589321355
2016-04-24,959587.2484198166,827052.0943769235,1080018.6322544597
2016-04-25,743200.5914520356,617453.0891640115,870123.4090176609
2016-04-26,695679.5854736794,571524.6644056444,826597.745346012
2016-04-27,718292.7410554735,592018.0986510488,848745.882867841
2016-04-28,628567.8753878305,505661.68009660783,757976.6714909069
2016-04-29,702318.2972547951,570847.0358523646,822970.7353664732
2016-04-30,887487.7263476849,755785.7715097399,1015314.4184493548
2016-05-01,944837.6753498284,812558.6797605888,1069751.9529112815
2016-05-02,728379.7639890414,604197.0264017491,855852.5951095938
2016-05-03,681120.4028514303,550855.2496535388,811086.8934741553
2016-05-04,704314.0856153093,581090.1998561332,825537.5030799863
2016-05-05,615466.7899872889,493253.45470358065,743716.5643980433
2016-05-06,690363.0806127172,564941.200553571,820886.2717057811
2016-05-07,876912.1058315377,746484.4428749656,996186.1282640786
2016-05-08,935836.1790971772,797121.1441615691,1066407.756442894
2016-05-09,721104.3742490248,596998.6255528012,846331.7206445558
2016-05-10,675678.531380576,541168.5474808696,805664.960759153
2016-05-11,700767.8710936615,575531.8376325394,829341.119006311
2016-05-12,613833.6780350117,477417.41342654655,735903.1711053178
2016-05-13,690617.6102085621,564536.5548066908,829585.5307609937
2016-05-14,878988.792864765,752207.2572410882,1000024.1894204956
2016-05-15,939633.3592835863,821532.580488932,1064822.4656504833
2016-05-16,726488.8445175504,606595.5317306344,855576.0401148257
2016-05-17,682490.8115756353,551892.3085846656,815496.1357012389
2016-05-18,708827.8968630004,573144.655290683,834639.1702482841
2016-05-19,622946.7311728338,486702.6587141668,750755.3452180505
2016-05-20,700580.2944837566,580381.2180856304,826028.2614384468
2016-05-21,889594.8711771156,760775.668384207,1016497.3609644093
2016-05-22,950679.2814420738,830246.0626793499,1082296.3646949464
2016-05-23,737778.8133850195,619337.0745829635,869707.2693100962
2016-05-24,693841.2579878551,575465.20451369,816264.7420516356
2016-05-25,720071.2597620947,591849.4981875225,845008.2841905684
2016-05-26,633934.4677706395,507278.93628617417,764444.9435574596
2016-05-27,711185.0750010536,586852.0750386895,824608.462231516
2016-05-28,899711.9427660964,779617.854783459,1022881.6469671847
2016-05-29,960227.0149821992,833847.2151137161,1087461.0389185618
2016-05-30,746698.4748079223,616158.4920567499,864928.9105524683
2016-05-31,702096.070353678,577297.6760023251,820339.8550123074
2016-06-01,727644.8440498592,606609.5002772589,851715.3543785696
2016-06-02,640828.7678257823,512990.72702219547,765499.2250403641
2016-06-03,717417.8850235337,592986.438636435,844019.6759599661
2016-06-04,905314.1637680474,778193.5930399745,1034979.753347752
2016-06-05,965239.7698780709,843495.7363350826,1088028.3166688418
2016-06-06,751170.2094495618,619120.2036804885,879817.3197937168
2016-06-07,706079.7614500326,582055.0168895454,826385.8790915183
2016-06-08,731195.4235353768,609398.801694927,850169.4245724537
2016-06-09,644000.8581653063,515484.383963697,768673.4589207158
2016-06-10,720263.9215995314,598443.5636451896,840655.215551277
2016-06-11,907882.9596328672,774481.4830329124,1035434.0799871661
2016-06-12,967575.5556567343,847543.6373335856,1096446.6629955915
2016-06-13,753312.1578997106,637608.9696977398,885613.1726425759
2016-06-14,708061.9830559852,585814.4861555396,837419.3478412477
2016-06-15,733047.3974262917,606923.9957111723,861470.0090145001
2016-06-16,645748.2424308488,522526.08483836934,772533.57899208
2016-06-17,721929.6695345787,591941.0448201813,848729.2701010655
2016-06-18,909488.6542248965,784092.3258396682,1030697.8899547487
2016-06-19,969142.8642887702,837169.3983163396,1088917.3136421437
2016-06-20,754864.3031848647,636268.4710678117,874013.2585504245
2016-06-21,709625.1241845019,571483.8723094739,841252.7929649825
2016-06-22,734651.8194704313,603754.549303944,847994.5447423605
2016-06-23,647429.2586250433,519629.67064037285,771280.825325784
2016-06-24,723728.1533636531,594226.8725287251,854041.0704813922
2016-06-25,911451.133793356,791597.3045887904,1041098.8162456532
2016-06-26,971321.1303434576,846468.4110815423,1104665.7145411565
2016-06-27,757314.5036345518,629610.4924961006,884506.3655128016
2016-06-28,712406.3412078015,584769.6784632283,838400.0559294623
2016-06-29,737824.1494543252,616196.602272401,860256.5993332413
2016-06-30,651051.4393391754,523678.3380922087,777945.2306962044
2016-07-01,727854.8059897817,604117.954237141,852323.0774474796
2016-07-02,916129.7088271917,787170.0590692526,1045493.6171622328
2016-07-03,976588.6650724618,850377.5433393978,1096447.8807352711
2016-07-04,763194.3141229438,638403.9138381988,895207.0955776182
2016-07-05,718904.7828077666,594311.1787345046,838115.9654516199
2016-07-06,744927.5862752529,619265.843876585,872017.6243975163
2016-07-07,658723.564480132,529462.9261387464,782909.9890516942
2016-07-08,736034.4504424958,618288.0380741416,865934.0751846611
2016-07-09,924729.2677776301,801332.5244691824,1044730.1478312403
2016-07-10,985493.2560115723,877064.0681247972,1114082.3275748098
2016-07-11,772261.7620558874,654105.5150682407,895271.9633030144
2016-07-12,727966.5044407769,603607.6914495582,858470.32583533
2016-07-13,753790.4180213246,616504.6349599113,879009.791429522
2016-07-14,667172.5492694253,545005.5816913933,791496.0660568754
2016-07-15,743836.5665854494,615077.3765767815,874497.1637940616
2016-07-16,931638.050492581,803117.7763515156,1051981.3212148761
2016-07-17,991254.2298054921,868824.6228253937,1106933.6803884082
2016-07-18,776618.5709695669,648012.2059017669,892899.8945095845
2016-07-19,730667.5983776354,603617.4514097245,861079.6222275979
2016-07-20,754596.129190481,624765.4733395994,879486.9589057395
2016-07-21,665862.365402173,534518.0668323188,786972.1455269124
2016-07-22,740216.4041644624,610811.8085105835,862414.5478087848
2016-07-23,925547.308562963,793812.3997610747,1052619.528520838
2016-07-24,982572.4074145089,861042.6512208101,1098792.395987158
2016-07-25,765271.2329225857,636479.0903214966,893003.8832942207
2016-07-26,716631.483641215,592268.4491807456,849073.266255042
2016-07-27,737903.2113873492,614064.4603379387,864810.612143316
2016-07-28,646602.7038443373,527675.8339555332,772178.5486127741
2016-07-29,718539.639930764,592882.7942832831,843636.9763293846
2016-07-30,901662.7064364359,770700.0051852239,1025670.7289390058
2016-07-31,956747.3762571556,827978.5419174368,1084050.733871052
2016-08-01,737828.2995701971,597544.7729303775,868479.8837344584
2016-08-02,687943.7387306174,568038.9762233837,819248.1914921558
2016-08-03,708388.2896492219,576623.4989841249,837032.5792255295
2016-08-04,616715.4050130269,492145.8016244521,747733.7366501674
2016-08-05,688763.3382185879,570114.7926316933,817911.2641039569
2016-08-06,872499.7351821616,754764.9163424594,992690.0758974685
2016-08-07,928708.6086783711,797933.5079201519,1053500.526138969
2016-08-08,711422.175366157,578455.8787257192,834278.4623937835
2016-08-09,663665.0086744449,545229.4607977308,793560.8949502095
2016-08-10,686706.7653862493,559928.8775158888,816317.71637954
2016-08-11,598065.0085286085,476881.9038673748,727002.0955576253
2016-08-12,673531.7443912651,539913.8364323698,811399.0903038866
2016-08-13,861018.8914193715,730198.7788713857,984566.4808199569
2016-08-14,921246.3978950519,797554.7108306393,1049216.6750151797
2016-08-15,708175.4629132798,583556.5252409767,834271.3899566204
2016-08-16,664754.2807982313,538801.1711827947,800087.46262666
2016-08-17,692172.5272803453,558632.5281362997,824375.5026998268
2016-08-18,607866.0650061915,480820.17620851175,736543.7056156081
2016-08-19,687545.4369165669,554403.1305967038,816659.1110064539
2016-08-20,879043.3129992948,756852.540113348,1007901.2822103549
2016-08-21,943004.5536567903,817290.1188754474,1059435.7470064166
2016-08-22,733321.290579299,613599.4408073943,871079.866144507
2016-08-23,692880.3932780277,562162.2423865129,815972.6061327632
2016-08-24,722819.4907600727,599058.9031195436,844674.1713188847
2016-08-25,640532.9816800774,519545.05987733963,773154.0879194953
2016-08-26,721701.5632141798,594188.4161591184,839734.737892344
2016-08-27,914140.4130074073,791636.6515095789,1035665.2701177197
2016-08-28,978489.6644056315,848224.3772020879,1109246.5668627277
2016-08-29,768649.5617238729,640697.0840745242,900281.1292925806
2016-08-30,727527.6589829483,604915.3656811794,853043.5851421007
2016-08-31,756294.2365327677,623265.9330996503,888534.8713534453
2016-09-01,672387.3834624034,544781.5782759234,800037.5830586293
2016-09-02,751541.2999239971,625665.0251007383,883581.0028710307
2016-09-03,941632.9863377948,807685.537280192,1073242.9787662132
2016-09-04,1003371.0001625847,878652.4340958742,1125093.1931947093
2016-09-05,790728.7142713146,671432.996249611,918833.4186029342
2016-09-06,746689.4931034422,624510.354685501,876417.9708050045
2016-09-07,772500.0177734657,644452.3113845607,897490.83228929
2016-09-08,685673.2671941498,557595.3723801508,802854.5718090681
2016-09-09,762014.7691856324,635494.0583868936,882245.0852568537
2016-09-10,949467.3473557297,825488.5954552739,1074866.1246815578
2016-09-11,1008798.1004904425,878295.0266580851,1135494.285135482
2016-09-12,794162.0334112634,662948.8851776567,923003.5890180137
2016-09-13,748450.1347185499,619519.8762856099,870049.9748943845
2016-09-14,772937.50376856,638971.3410718902,895195.2488157924
2016-09-15,685153.7308713399,565076.1383062726,808112.7751323443
2016-09-16,760908.8314184718,636984.1987519191,890454.682235467
2016-09-17,948138.0365800781,819468.1275251072,1070772.219359088
2016-09-18,1007589.1769269366,889721.0503713555,1145503.649247434
2016-09-19,793255.1336448846,675911.4708739155,918752.302664963
2016-09-20,748118.7977933018,622686.8896484138,877376.2965940647
2016-09-21,773406.7759110081,649290.1890396945,899053.7695734752
2016-09-22,686593.3385637914,561269.7441673051,806352.5947755812
2016-09-23,763428.1980357374,629128.6242383391,887717.6754769577
2016-09-24,951783.2964500774,829723.7331577722,1071879.655523724
2016-09-25,1012342.2810790831,881259.0535815237,1142801.448121877
2016-09-26,799035.078651722,670515.5011755157,927953.6348027107
2016-09-27,754784.9448669269,628191.1236295692,879965.6611674475
2016-09-28,780764.1636163689,644028.0667436674,906785.5187010124
